Close Date,Created Date,Amount,Opportunities Won,Opportunity ID,Account ID,Opportunity Name,Stage,Probability (%),Opportunity Type,Lead Source,Forecast Category,Owner ID,Days In Stage,Fiscal Quarter,Opportunity Owner,Account Name,Account Type,Billing City,Billing State/Province,Billing Zip/Postal Code,Billing Country,Industry,Annual Revenue,Account Rating,Days to Close
7/21/2023,7/3/2023,9516302.0964,1,006al000004i3TGAAY,001al00000jXbixAAC,"Davis, Rogers and Butler-New Business-2023-July-69k",Closed Won,100,New Business,,Closed,005al000003E0thAAC,13,3,Chris Post,"Davis, Rogers and Butler",Small Business,Dunedin,Otago,9016,New Zealand,Retail,,,96
9/17/2023,8/17/2023,882724.1247,1,006al000004i3gDAAQ,001al00000jXbhvAAC,Pierce Inc-New Business-2023-September-5k,Closed Won,100,New Business,,Closed,005al000003E0tmAAC,13,3,Wes Chopra,Pierce Inc,Small Business,Manchester,Greater Manchester,M1 1AE,United Kingdom,Technology,,,109
11/23/2023,11/4/2023,8075792.34,1,006al000004i3TeAAI,001al00000jXbhuAAC,Blair-Banks-New Business-2023-November-64k,Closed Won,100,New Business,,Closed,005al000003E0tmAAC,13,4,Wes Chopra,Blair-Banks,Mid-Market,Christchurch,Canterbury,8011,New Zealand,Telecommunications,,,97
12/3/2023,12/30/2023,9757173.8187,1,006al000004i3TJAAY,001al00000jXbiEAAS,Hines Ltd-New Business-2023-November-80k,Closed Won,100,New Business,,Closed,005al000003E0tnAAC,13,4,Andrea Bowden,Hines Ltd,Mid-Market,Nice,Provence-Alpes-Côte d'Azur,06000,France,Technology,,,51
12/21/2023,1/25/2024,950809.167,1,006al000004i3XqAAI,001al00000jXbhtAAC,Herrera Group-New Business-2023-December-6k,Closed Won,100,New Business,,Closed,005al000003E0tmAAC,13,4,Wes Chopra,Herrera Group,Partner,Murcia,Murcia,30001,Spain,Financial Services,,,43
11/18/2023,11/20/2023,9161694.927,1,006al000004i3S0AAI,001al00000jXbhtAAC,Herrera Group-New Business-2023-November-70k,Closed Won,100,New Business,,Closed,005al000003E0tmAAC,13,4,Wes Chopra,Herrera Group,Partner,Murcia,Murcia,30001,Spain,Financial Services,,,76
12/14/2023,1/21/2024,7306531.749,1,006al000004i3QrAAI,001al00000jXbiBAAS,Conway-Smith-New Business-2023-December-46k,Closed Won,100,New Business,,Closed,005al000003E0tnAAC,13,4,Andrea Bowden,Conway-Smith,Partner,Bristol,Bristol,BS1 1AA,United Kingdom,Technology,,,40
12/30/2023,12/23/2023,10089694.395,1,006al000004i3UUAAY,001al00000jXbiOAAS,"King, Schmidt and Mosley-New Business-2023-December-86k",Closed Won,100,New Business,,Closed,005al000003E0tkAAC,13,4,Bob Hodges,"King, Schmidt and Mosley",Small Business,Chicago,IL,60007,USA,Banking,,,85
12/21/2023,2/6/2024,7904945.5056,1,006al000004i3T4AAI,001al00000jXbiNAAS,Whitney Ltd-New Business-2023-December-72k,Closed Won,100,New Business,,Closed,005al000003E0tkAAC,13,4,Bob Hodges,Whitney Ltd,Small Business,Bern,Bern,3001,Switzerland,Banking,,,31
11/23/2023,1/6/2024,828912.2688,1,006al000004i3WQAAY,001al00000jXbizAAC,Rodgers LLC-New Business-2023-November-6k,Closed Won,100,New Business,,Closed,005al000003E0thAAC,13,4,Chris Post,Rodgers LLC,Small Business,New York,NY,10001,USA,Telecommunications,,,34
5/8/2024,5/2/2024,9962092.8,0,006al000004i3okAAA,001al00000jXbjJAAS,"Smith, Pearson and Moore-New Business-2024-June-6k",Closed Won,100,New Business,,Closed,005al000003E0tEAAS,13,2,Yvette Acme,"Smith, Pearson and Moore",Mid-Market,Philadelphia,PA,19019,USA,Retail,,,84
5/27/2024,6/13/2024,1574949.656115,0,006al000004i3fMAAQ,001al00000jXbkAAAS,Nunez-Rodriguez-New Business-2024-July-5k,Qualification,20,New Business,,Pipeline,005al000003E0tFAAS,13,3,Zach Acme,Nunez-Rodriguez,Mid-Market,Wollongong,NSW,2500,Australia,Manufacturing,,,61
3/2/2024,3/16/2024,547222.5,0,006al000004i3fPAAQ,001al00000jXbjJAAS,"Smith, Pearson and Moore-Add-On Business-2024-February-4k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0tEAAS,13,1,Yvette Acme,"Smith, Pearson and Moore",Mid-Market,Philadelphia,PA,19019,USA,Retail,,,64
3/25/2024,3/13/2024,556229.52,0,006al000004i3fcAAA,001al00000jXbjXAAS,Adams-Mclaughlin-Add-On Business-2024-March-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0tFAAS,13,1,Zach Acme,Adams-Mclaughlin,Partner,Sendai,Miyagi,980-0001,Japan,Healthcare & Life Sciences,,,90
5/25/2024,5/21/2024,4283938.91475,0,006al000004i3apAAA,001al00000jXbjIAAS,"Cortez, Lawson and Anderson-Add-On Business-2024-May-4k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,"Cortez, Lawson and Anderson",Small Business,New York,NY,10001,USA,Technology,,,82
6/2/2024,7/5/2024,4730346.84375,0,006al000004i3f0AAA,001al00000jXbjWAAS,Brooks-Sims-Add-On Business-2024-May-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,Brooks-Sims,Small Business,Auckland,Auckland,1010,New Zealand,Communications,,,45
4/26/2024,3/28/2024,586273.3668,0,006al000004i3cNAAQ,001al00000jXbk9AAC,"Horton, Weeks and Martin-Add-On Business-2024-April-4k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,"Horton, Weeks and Martin",Small Business,San Jose,CA,95101,USA,Manufacturing,,,107
4/7/2024,4/18/2024,5981090.544,0,006al000004i3UPAAY,001al00000jXbk9AAC,"Horton, Weeks and Martin-Add-On Business-2024-April-49k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,"Horton, Weeks and Martin",Small Business,San Jose,CA,95101,USA,Manufacturing,,,67
3/17/2024,3/11/2024,711824.256,0,006al000004i3dZAAQ,001al00000jXbjVAAS,"Smith, Ashley and Santiago-New Business-2024-March-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,"Smith, Ashley and Santiago",Mid-Market,Logan City,QLD,4114,Australia,Retail,,,84
3/12/2024,4/29/2024,665386.4448,0,006al000004i3afAAA,001al00000jXbj5AAC,Reed-Miller-New Business-2024-March-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,30
2/25/2024,4/6/2024,671244.5124,0,006al000004i3a5AAA,001al00000jXbj5AAC,Reed-Miller-New Business-2024-February-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,37
2/18/2024,3/28/2024,657392.2542,0,006al000004i3XMAAY,001al00000jXbj5AAC,Reed-Miller-New Business-2024-February-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,39
2/14/2024,3/5/2024,6069987.891,0,006al000004i3QvAAI,001al00000jXbj5AAC,Reed-Miller-New Business-2024-February-47k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,58
2/8/2024,2/29/2024,746375.553,0,006al000004i3WKAAY,001al00000jXbj5AAC,Reed-Miller-New Business-2024-February-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,57
2/1/2024,1/11/2024,565726.5504,0,006al000004i3ddAAA,001al00000jXbj5AAC,Reed-Miller-New Business-2024-January-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,99
1/27/2024,3/11/2024,6966609.2496,0,006al000004i3QwAAI,001al00000jXbj5AAC,Reed-Miller-New Business-2024-January-53k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,34
1/21/2024,2/20/2024,861147.4014,0,006al000004i3a3AAA,001al00000jXbjvAAC,Crawford Group-New Business-2024-January-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Crawford Group,Mid-Market,San Diego,CA,92101,USA,Banking,,,48
1/18/2024,2/7/2024,7183453.6224,0,006al000004i3QyAAI,001al00000jXbj5AAC,Reed-Miller-New Business-2024-January-55k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,58
1/13/2024,2/17/2024,645404.76,0,006al000004i3WtAAI,001al00000jXbjVAAS,"Smith, Ashley and Santiago-New Business-2024-January-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,"Smith, Ashley and Santiago",Mid-Market,Logan City,QLD,4114,Australia,Retail,,,43
1/29/2024,2/3/2024,613917.8892,0,006al000004i3WGAAY,001al00000jXbjkAAC,"Kane, Hale and Byrd-New Business-2024-January-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,1,Zach Acme,"Kane, Hale and Byrd",Mid-Market,Naples,Campania,80100,Italy,Banking,,,73
3/19/2024,5/1/2024,766801.728,0,006al000004i3V2AAI,001al00000jXbjjAAC,Brown LLC-New Business-2024-March-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,1,Yvette Acme,Brown LLC,Partner,Düsseldorf,North Rhine-Westphalia,40210,Germany,Banking,,,35
3/28/2024,5/11/2024,684414.72,0,006al000004i3aXAAQ,001al00000jXbjXAAS,Adams-Mclaughlin-New Business-2024-March-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,1,Zach Acme,Adams-Mclaughlin,Partner,Sendai,Miyagi,980-0001,Japan,Healthcare & Life Sciences,,,34
3/17/2024,4/19/2024,6736998.312,0,006al000004i3RlAAI,001al00000jXbjXAAS,Adams-Mclaughlin-New Business-2024-March-50k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,1,Zach Acme,Adams-Mclaughlin,Partner,Sendai,Miyagi,980-0001,Japan,Healthcare & Life Sciences,,,45
1/31/2024,1/28/2024,585488.4255,0,006al000004i3d6AAA,001al00000jXbjXAAS,Adams-Mclaughlin-New Business-2024-January-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,1,Zach Acme,Adams-Mclaughlin,Partner,Sendai,Miyagi,980-0001,Japan,Healthcare & Life Sciences,,,81
2/25/2024,1/14/2024,700574.0544,0,006al000004i3exAAA,001al00000jXbjiAAC,"Watts, Gutierrez and Montoya-New Business-2024-February-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,"Watts, Gutierrez and Montoya",Small Business,Glasgow,Scotland,G1 1XQ,United Kingdom,Retail,,,120
2/4/2024,12/29/2023,653766.3792,0,006al000004i3aTAAQ,001al00000jXbjiAAC,"Watts, Gutierrez and Montoya-New Business-2024-February-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,"Watts, Gutierrez and Montoya",Small Business,Glasgow,Scotland,G1 1XQ,United Kingdom,Retail,,,115
2/2/2024,1/2/2024,602516.1582,0,006al000004i3ZYAAY,001al00000jXbjIAAS,"Cortez, Lawson and Anderson-New Business-2024-January-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,"Cortez, Lawson and Anderson",Small Business,New York,NY,10001,USA,Technology,,,109
1/18/2024,12/15/2023,583539.6402,0,006al000004i3cFAAQ,001al00000jXbjiAAC,"Watts, Gutierrez and Montoya-New Business-2024-January-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,1,Xavier Acme,"Watts, Gutierrez and Montoya",Small Business,Glasgow,Scotland,G1 1XQ,United Kingdom,Retail,,,112
2/24/2024,1/24/2024,724784.9004,0,006al000004i3cZAAQ,001al00000jXbk9AAC,"Horton, Weeks and Martin-New Business-2024-February-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,1,Yvette Acme,"Horton, Weeks and Martin",Small Business,San Jose,CA,95101,USA,Manufacturing,,,109
1/13/2024,1/21/2024,813334.7772,0,006al000004i3YPAAY,001al00000jXbk9AAC,"Horton, Weeks and Martin-New Business-2024-January-6k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,1,Yvette Acme,"Horton, Weeks and Martin",Small Business,San Jose,CA,95101,USA,Manufacturing,,,70
2/3/2024,2/22/2024,593470.449,0,006al000004i3gdAAA,001al00000jXbjKAAS,Bright-Baker-New Business-2024-January-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,1,Zach Acme,Bright-Baker,Small Business,San Jose,CA,95101,USA,Communications,,,59
1/28/2024,2/23/2024,711569.331,0,006al000004i3UyAAI,001al00000jXbjKAAS,Bright-Baker-New Business-2024-January-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,1,Zach Acme,Bright-Baker,Small Business,San Jose,CA,95101,USA,Communications,,,52
1/12/2024,1/6/2024,693617.7501,0,006al000004i3eWAAQ,001al00000jXbj7AAC,Wilson-Henry-New Business-2024-January-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,1,Zach Acme,Wilson-Henry,Small Business,Biel,Bern,2500,Switzerland,Communications,,,84
6/6/2024,7/14/2024,292719.80232,0,006al000004i3dKAAQ,001al00000jXbj6AAC,"Green, Flowers and Hernandez-New Business-2024-June-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,"Green, Flowers and Hernandez",Mid-Market,Zaragoza,Aragon,50001,Spain,Retail,,,40
6/6/2024,5/23/2024,2351969.8488,0,006al000004i3QzAAI,001al00000jXbj6AAC,"Green, Flowers and Hernandez-New Business-2024-June-47k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,"Green, Flowers and Hernandez",Mid-Market,Zaragoza,Aragon,50001,Spain,Retail,,,92
5/31/2024,6/2/2024,232665.203925,0,006al000004i3iIAAQ,001al00000jXbj6AAC,"Green, Flowers and Hernandez-New Business-2024-May-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,"Green, Flowers and Hernandez",Mid-Market,Zaragoza,Aragon,50001,Spain,Retail,,,76
5/31/2024,5/20/2024,376818.74406,0,006al000004i3VBAAY,001al00000jXbjkAAC,"Kane, Hale and Byrd-New Business-2024-May-6k",Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,2,Zach Acme,"Kane, Hale and Byrd",Mid-Market,Naples,Campania,80100,Italy,Banking,,,89
5/25/2024,5/10/2024,300412.90125,0,006al000004i3qoAAA,001al00000jXbjkAAC,"Kane, Hale and Byrd-New Business-2024-May-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,2,Zach Acme,"Kane, Hale and Byrd",Mid-Market,Naples,Campania,80100,Italy,Banking,,,93
5/20/2024,6/21/2024,277726.00086,0,006al000004i3icAAA,001al00000jXbjiAAC,"Watts, Gutierrez and Montoya-New Business-2024-May-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,"Watts, Gutierrez and Montoya",Small Business,Glasgow,Scotland,G1 1XQ,United Kingdom,Retail,,,46
6/7/2024,5/25/2024,283347.59607,0,006al000004i3qCAAQ,001al00000jXbj7AAC,Wilson-Henry-New Business-2024-June-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,2,Zach Acme,Wilson-Henry,Small Business,Biel,Bern,2500,Switzerland,Communications,,,91
5/9/2024,6/7/2024,823426.56,0,006al000004i3l5AAA,001al00000jXbk8AAC,Ramirez-Hill-New Business-2024-May-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,Ramirez-Hill,Mid-Market,Dallas,TX,75201,USA,Manufacturing,,,49
5/2/2024,4/20/2024,644478.12,0,006al000004i3r9AAA,001al00000jXbj5AAC,Reed-Miller-New Business-2024-April-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,90
4/28/2024,4/4/2024,898267.392,0,006al000004i3pZAAQ,001al00000jXbk8AAC,Ramirez-Hill-New Business-2024-April-6k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,Ramirez-Hill,Mid-Market,Dallas,TX,75201,USA,Manufacturing,,,102
4/20/2024,4/25/2024,532794.834,0,006al000004i3pUAAQ,001al00000jXbjVAAS,"Smith, Ashley and Santiago-New Business-2024-April-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,"Smith, Ashley and Santiago",Mid-Market,Logan City,QLD,4114,Australia,Retail,,,73
4/15/2024,5/23/2024,650961.036,0,006al000004i3UwAAI,001al00000jXbjvAAC,Crawford Group-New Business-2024-April-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,Crawford Group,Mid-Market,San Diego,CA,92101,USA,Banking,,,40
5/5/2024,5/22/2024,721833.7104,0,006al000004i3gvAAA,001al00000jXbj6AAC,"Green, Flowers and Hernandez-New Business-2024-May-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,"Green, Flowers and Hernandez",Mid-Market,Zaragoza,Aragon,50001,Spain,Retail,,,61
4/29/2024,5/25/2024,682252.956,0,006al000004i3hNAAQ,001al00000jXbj6AAC,"Green, Flowers and Hernandez-New Business-2024-April-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,"Green, Flowers and Hernandez",Mid-Market,Zaragoza,Aragon,50001,Spain,Retail,,,52
4/20/2024,4/9/2024,603698.832,0,006al000004i3mpAAA,001al00000jXbkAAAS,Nunez-Rodriguez-New Business-2024-April-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,2,Zach Acme,Nunez-Rodriguez,Mid-Market,Wollongong,NSW,2500,Australia,Manufacturing,,,89
4/6/2024,4/7/2024,815088.384,0,006al000004i3dSAAQ,001al00000jXbjjAAC,Brown LLC-New Business-2024-April-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,Brown LLC,Partner,Düsseldorf,North Rhine-Westphalia,40210,Germany,Banking,,,77
5/10/2024,5/9/2024,752640.8868,0,006al000004i3ejAAA,001al00000jXbjXAAS,Adams-Mclaughlin-New Business-2024-May-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,2,Zach Acme,Adams-Mclaughlin,Partner,Sendai,Miyagi,980-0001,Japan,Healthcare & Life Sciences,,,79
4/28/2024,5/5/2024,8921260.1016,0,006al000004i3RkAAI,001al00000jXbjXAAS,Adams-Mclaughlin-New Business-2024-April-58k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,2,Zach Acme,Adams-Mclaughlin,Partner,Sendai,Miyagi,980-0001,Japan,Healthcare & Life Sciences,,,71
4/19/2024,4/6/2024,684863.6652,0,006al000004i3rOAAQ,001al00000jXbjXAAS,Adams-Mclaughlin-New Business-2024-April-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,2,Zach Acme,Adams-Mclaughlin,Partner,Sendai,Miyagi,980-0001,Japan,Healthcare & Life Sciences,,,91
4/26/2024,6/3/2024,703873.071,0,006al000004i3pmAAA,001al00000jXbjiAAC,"Watts, Gutierrez and Montoya-New Business-2024-April-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,"Watts, Gutierrez and Montoya",Small Business,Glasgow,Scotland,G1 1XQ,United Kingdom,Retail,,,40
4/20/2024,5/23/2024,863575.02,0,006al000004i3n7AAA,001al00000jXbjIAAS,"Cortez, Lawson and Anderson-New Business-2024-April-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,"Cortez, Lawson and Anderson",Small Business,New York,NY,10001,USA,Technology,,,45
4/19/2024,5/27/2024,848657.0466,0,006al000004i3oXAAQ,001al00000jXbjIAAS,"Cortez, Lawson and Anderson-New Business-2024-April-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,2,Xavier Acme,"Cortez, Lawson and Anderson",Small Business,New York,NY,10001,USA,Technology,,,40
5/9/2024,5/14/2024,497597.1264,0,006al000004i3hOAAQ,001al00000jXbjWAAS,Brooks-Sims-New Business-2024-May-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,Brooks-Sims,Small Business,Auckland,Auckland,1010,New Zealand,Communications,,,73
5/6/2024,5/16/2024,679320.7344,0,006al000004i3iqAAA,001al00000jXbjWAAS,Brooks-Sims-New Business-2024-May-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,2,Yvette Acme,Brooks-Sims,Small Business,Auckland,Auckland,1010,New Zealand,Communications,,,68
9/14/2023,9/8/2023,911002.95,0,006al000004i3fUAAQ,001al00000jXbj5AAC,Reed-Miller-New Business-2023-September-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,3,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,84
9/14/2023,8/5/2023,637114.5,0,006al000004i3diAAA,001al00000jXbjVAAS,"Smith, Ashley and Santiago-New Business-2023-September-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,3,Xavier Acme,"Smith, Ashley and Santiago",Mid-Market,Logan City,QLD,4114,Australia,Retail,,,118
9/10/2023,8/20/2023,795407.184,0,006al000004i3YzAAI,001al00000jXbk8AAC,Ramirez-Hill-New Business-2023-September-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,3,Xavier Acme,Ramirez-Hill,Mid-Market,Dallas,TX,75201,USA,Manufacturing,,,99
8/24/2023,9/9/2023,739606.032,0,006al000004i3dnAAA,001al00000jXbk8AAC,Ramirez-Hill-New Business-2023-August-6k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,3,Xavier Acme,Ramirez-Hill,Mid-Market,Dallas,TX,75201,USA,Manufacturing,,,62
7/20/2023,7/29/2023,7603206.336,0,006al000004i3UKAAY,001al00000jXbk8AAC,Ramirez-Hill-New Business-2023-July-59k,Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,3,Xavier Acme,Ramirez-Hill,Mid-Market,Dallas,TX,75201,USA,Manufacturing,,,69
9/29/2023,9/26/2023,7167355.4106,0,006al000004i3R1AAI,001al00000jXbj6AAC,"Green, Flowers and Hernandez-New Business-2023-September-49k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,3,Yvette Acme,"Green, Flowers and Hernandez",Mid-Market,Zaragoza,Aragon,50001,Spain,Retail,,,81
9/14/2023,9/18/2023,667686.6504,0,006al000004i3X1AAI,001al00000jXbj6AAC,"Green, Flowers and Hernandez-New Business-2023-September-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tEAAS,13,3,Yvette Acme,"Green, Flowers and Hernandez",Mid-Market,Zaragoza,Aragon,50001,Spain,Retail,,,74
9/2/2023,9/18/2023,622737.0468,0,006al000004i3aqAAA,001al00000jXbkAAAS,Nunez-Rodriguez-New Business-2023-August-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,3,Zach Acme,Nunez-Rodriguez,Mid-Market,Wollongong,NSW,2500,Australia,Manufacturing,,,62
8/5/2023,9/10/2023,703045.8864,0,006al000004i3flAAA,001al00000jXbjXAAS,Adams-Mclaughlin-New Business-2023-August-5k,Closed Lost,0,New Business,,Omitted,005al000003E0tFAAS,13,3,Zach Acme,Adams-Mclaughlin,Partner,Sendai,Miyagi,980-0001,Japan,Healthcare & Life Sciences,,,42
9/28/2023,11/9/2023,6378202.7694,0,006al000004i3TTAAY,001al00000jXbjiAAC,"Watts, Gutierrez and Montoya-New Business-2023-September-47k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,3,Xavier Acme,"Watts, Gutierrez and Montoya",Small Business,Glasgow,Scotland,G1 1XQ,United Kingdom,Retail,,,36
8/3/2023,8/27/2023,711824.1768,0,006al000004i3e0AAA,001al00000jXbjiAAC,"Watts, Gutierrez and Montoya-New Business-2023-July-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,3,Xavier Acme,"Watts, Gutierrez and Montoya",Small Business,Glasgow,Scotland,G1 1XQ,United Kingdom,Retail,,,54
7/28/2023,9/3/2023,864579.177,0,006al000004i3b9AAA,001al00000jXbjIAAS,"Cortez, Lawson and Anderson-New Business-2023-July-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tDAAS,13,3,Xavier Acme,"Cortez, Lawson and Anderson",Small Business,New York,NY,10001,USA,Technology,,,41
